dz_id|dz_name|dz_location|dz_ident|lat|sin_lat_rad|cos_lat_rad|lon|sin_lon_rad|cos_lon_rad|dz_address|dz_phone|dz_email|dz_url
416|Andromeda skydiving Slovenia|||||||||Ulica Zlatke Karer 16,  Miklavž,  2204, Slovenia|+386 (0)41 971 447|pk_andromeda@yahoo.com|http://www.padalskiklub-andromeda.si
417|Borgond-Szekesfehervar|ZZZZ||||||||Borgond-Szekesfehervar,  Borgond-Szekesfehervar,  H-8000, Hungary|+36(70)311-22-72|info@aeromedia.hu|http://www.aeromedia.hu
418|Gheorghe Banciulescu|-||||||||Ploiesti, Strejnic,  Ploiesti,  2000, Romania|aaaa@aaa.com|aaaa@aaa.com|
419|Taupo Tandem Skydiving|Taupo|NZAP|-38.742|-0.625814573666941|0.779971870894114|176.082|0.068328719063772|-0.997662861968463|Taupo Airport,  Taupo,  2730, New Zealand|+64 - 7 - 3770428|holly@tts.net.nz|http://www.tts.net.nz
420|Impact Freefly|Fertoesentmiklos - Meidl Airport|LHFM|47.585|0.738278783369174|0.67449569162963|16.847|0.289816993341273|0.957082081313105|Meidl Airport,  Fertoeszentmiklos - Hungary, Austria|00436508308377|office@impact-freefly.com|http://www.impact-freefly.com
421|Central Maine Skydiving|Pittsfield Municipal Airport|2B7|44.769|0.704250192131477|0.709951876455565|-69.374|-0.935899778691653|0.352266382507493|P.O. Box 386,  Pittsfield, Maine,  04967, United States|207-487-5638|info@centralmaineskydiving.com|http://www.centralmaineskydiving.com
422|Body Fly  University - B.F.U.|Reggio Emilia|LIDE|||||||VIA AERONAUTICA 15,  REGGIO EMILIA,  42100, Italy|+39 335 6672627|paolo@bfu.it|http://www.bfu.it
423|Skydive Mesquite|Mesquite Municipal Airport|67L|36.835|0.599512625680089|0.800365298879309|-114.055|-0.913154597652722|-0.407613396229435|1200 Kitty Hawk Drive,  Mesquite, NV, Nevada,  89027, United States|1-877-2GO-JUMP|freefallguy@csolutions.net|http://www.skydivemesquite.com/
424|Fly Para-quedismo|Aerodromo 14 Bis|SSOK|||||||Av. Santos Dumont, 1700,  Londrina,  86039-080, Brazil|(43)3027-6265|flypqd@flypqd.com.br|http://www.flypqd.com.br
425|Redcliffe City Skydiving|||||||||Suttons Beach,  Redcliffe, Western Australia, Australia|1300788555|jump@skydiveredcliffe.com.au|http://www.skydiveredcliffe.com.au
426|Skydive City - Melbourne|||||||||Barwon Heads Airport - 1405 Barwon Heads Road,  Barwon Heads, Victoria,  3227, Australia|+61 3 5254 1467|info@skydivecity.com.au|http://www.skydivecity.com.au
427|Lille Bondues|||||||||Aerodrome de Lille-Marcq , RN17,  BONDUES,  59910, France|alain.ml@netcourrier.com|alain.ml@netcourrier.com|http://www.nordparaclub.fr.st/
428|Skydive Santa Barbara|Lompoc Airport|KLPC|34.666|0.568791553132063|0.822481713526578|-120.468|-0.861912488940003|-0.507057059322962|1801 N. H Street Suite C,  Lompoc, California,  93436, United States|805-740-9099|jump@skydivesantabarbara.com|http://www.skydivesantabarbara.com
429|Skydive Tampa Bay Inc.|South Lakeland Airport|X49|27.933|0.468438749081649|0.883495975292938|-82.044|-0.990374654000115|0.138412588712705|825 Leeward Way,  813-493-5139, Florida,  34685, United States|863-425-3140|cliffdobson@yahoo.com|http://www.skydivetampa.com
430|Skydive Plettenberg Bay|Plettenberg Bay Airfield||||||||Box 2457,  Plettenberg Bay,  6600, South Africa|+27  82 905  7440|info@skydiveplett.com|http://www.skydiveplett.com
431|Skydive Jersey|Jersey Airport|EGJJ|||||||Jersey Aiport,  St. Peter, Jersey,  JE3 7ZR, United Kingdom|+44 1534 747410|info@skydivejersey.net|http://www.skydivejersey.net
432|Durban Skydive Centre|Orange Farm||-29.825|-0.497352547814536|0.867548524972747|30.507|0.507643627033085|0.861567146502635|Tala Valley Citrus Estate,  Eston, KZN,  3740, South Africa|+27 (0)72 2146 040|vernon@skydivedurban.co.za|http://www.skydivedurban.co.za
433|Bouloc - Ecole de Parachutisme de Midi-Pyrénées|||||||||Ecole de Parachutisme de Midi-Pyrénées,  Bouloc,  82110, France|0563953946|contact@bouloc-skydive.com|http://www.bouloc-skydive.com
434|Long Island Skydiving Center|Spadaro Airport|1N2|40.828|0.653790463522398|0.756675643725347|-72.749|-0.955014768684877|0.296558243172857|91 Montauk Highway,  East Moriches, New York,  11940, United States|631.235.9968|jump@longislandskydiving.com|http://www.longislandskydiving.com
435|Heli-Skydive - Tuggen/Lake of Zurich|||||||||Bruggmoosstr. 21,  Bellikon,  5454, Switzerland|+41 79 417 78 53|info@heli-skydive.ch|http://www.heli-skydive.ch
436|Skydive Acapulco|||||||||Skydive Acapulco.  Ave, Costera Miguel Aleman no. 130. local 4,  Fraccionmiento Farallon, Acapulco, Mexico,  CP 39380, Mexico|0052 (744) 484 6672|skyciveacapulco@yahoo.com|http://www.skydiveacapulco.com
437|SkydiveKZN - PPC|Cato Airfield||-29.7|-0.495458668432408|0.868631514438191|30.63|0.509492029422928|0.860475375565452|Cato Airfield,  Cato Ridge - KZN, South Africa|+27828597787|mail@skydivekzn.co.za|http://www.skydivekzn.co.za
438|SC REGIONAL AIR SERVICES-Tuzla||LRTZ|||||||Aerodromul TUZLA-Constanta,  TUZLA,  8715, Romania|0040241694402|adibuzz@dropzone.com|http://www.regional-air.ro
439|UK Parachuting|Beccles Airfield||52.497|0.793321464529852|0.608802968057984|1.051|0.0183423817551498|0.99983176436416|Beccles Airfield,  Beccles, Suffolk,  NR34 7TE, United Kingdom|01502 476131|jump@ukparachuting.co.uk|http://www.ukparachuting.co.uk
440|Gatchina|||59.472|0.86138102752985|0.50795937378064|30.005|0.500075573069555|0.865981767255614|"""Sivoricy"" aerodrom, near Nickolskoe,  St.Petersburg, Russia"|+7 (812)961-6206|contact@paracentre.ru|http://www.paracentre.ru
441|Kunovice OK Boogie|||||||||P.O.Box 34,  Kunovice u Uherskeho Hradiste, Czech Republic|+420777028291|maronova@volny.cz|http://www.okboogie.com
442|BlackBear Skydive Club|||||||||Segamat Country Club,  Segamat, Malaysia|+60123781777|matt@mihrconsult.com|http://www.geocities.com/blackbearskydive
443|Troms fallskjerm klubb (TROFSK)|||||||||Bardufoss flystasjon,  Bardufoss,  N-9325 Nor, Norway|9-JUMPING (95867464)||http://www.troms-luftsport.net
444|Skydive Oz|||||||||Jasper's Brush Rd,  Jasper's Brush, New South Wales, Australia|||
445|Skydive Tandil|||||||||Aeroclub Tandil,  Tandil, Argentina|+54 2293 445005|alelapuente@ciudad.com.ar|http://www.paracaidismotandil.com.ar
446|Halmstad Fallskärmsklubb|Halmstad|ESMT|56.683|0.835644426231422|0.549270782864298|12.806|0.221650613806093|0.975126148454333|Box,  Halmstad, Sweden|035 211050|webmaster@hfsk.se|http://www.hfsk.se/
447|LSV Flensburg|||||||||Lecker Chausee,  Flensburg,  24941, Germany|fallschirminfo@lsv-fl.de|fallschirminfo@lsv-fl.de|http:///www.luftsportverein-flensburg.de/
448|Nordjysk faldskaermsklub, Aars Flyveplads|||||||||Aggersundvej 105B,  Aars,  9600, Denmark|0045-98 66 15 61|formand@njfk.dk|http://www.njfk.dk
449|Xtreme Divers|"Antonio  ""Nery"" Juarbe, Arecibo, PR"||18.449|0.316460410936704|0.948605718046108|-66.674|-0.918266793929987|0.395962239570319|Carr. #2, Sector Santana,  Arecibo, Puerto Rico,  00612, United States|787-852-5757|viviana@xtremedivers.com|http://www.xtremedivers.com
450|Vermont Skydiving Adventures, Inc.|Ass-Pirin Acres Airport|VT11|44.069|0.695524151032868|0.718502717691456|-73.373|-0.958187840593202|0.286139934541366|4369 VT Rte 17 West,  Addison, Vermont,  05491, United States|802-759-3483|vermontskydiving@gmavt.net|http://www.vtskydiving.com
451|Headcorn Parachute Club|Lashenden Headcorn||51.157|0.778867484616007|0.627188521425523|0.651|0.0113618489630487|0.999935452110855|Headcorn Airfield,  Headcorn,  TN27 9HX, United Kingdom|01622 890 862|ericshapland@mac.com|http://www.headcornparachuteclub.co.uk
452|Beni Mellal|||||||||Aéroport de Beni Mellal,  Beni Mellal, Morocco|0021223516511|info@pacma.ma|http://www.pacma.ma
453|La Reunion Island|pierrefonds|FMEP|||||||route de l'Aeroport de Pierrefonds 97410 St Pierre,  Saint Pierre,  F-97410, France|+262 262 25 54 41|parabourbon@runnet.com|http://perso.wanadoo.fr/windsurf/skydive/skydive.htm
454|Lyon / Corbas|||||||||6 rue clement ader,  corbas,  69960, France|0472900708|lyonpara@free.fr|
455|Skydive Nuggets|Leutkirch-Unterzeil|EDNL|47.859|0.741495903820147|0.670957394040742|10.015|0.173905993779994|0.984762258277292|Flugplatz Unterzeil,  Leutkirch,  88299, Germany|07561-70021|info@skydive-nuggets.de|http://www.skydive-nuggets.de/
456|Fallschirmsportcentrum Südpfalz|Schweighofen|EDRO|||||||Flugplatz,  Schweighofen,  76889, Germany|0049 (0)176 63137282|info@fsc-suedpfalz.de|http://www.fsc-suedpfalz.de
457|TopFun Skydiving|Tri-City Airport|3G6|40.906|0.654819962917374|0.755784900725655|-81.0|-0.987688340595138|0.156434465040231|18294 St. Rt. 62,  Beloit, Ohio,  44609, United States|330 938 0877|tom@topfunskydiving.com|http://www.topfunskydiving.com
458|Nordsjællands Faldskærms Klub|||55.841|0.82748258091221|0.561491387544695|12.116|0.209891603316665|0.977724662089056|Sundbylillevej 42,  Frederikssund,  3600, Denmark|+45 47 31 23 72|formand@nfk.dk|http://www.nfk.dk
459|Skydive Iowa||09IA|41.746|0.665829579747749|0.746103860553567|-92.409|-0.999116239960396|-0.0420325950590879|1922 US Hwy 6,  Brooklyn, Iowa,  52211, United States|(641) 522-JUMP|SkyIowa@Prodigy.net|http://www.skydiveia.com
460|Skydivepucon Inc.|Pucon Municipal|SCPC|39.0|0.629320391049838|0.777145961456971|71.0|0.945518575599317|0.325568154457157|P.O.Box 313 Villarrica,  Pucon   Chile, Chile|011 56 9 8200194|peter@skydivepucon.cl|http://www.skydivepucon.cl
461|Skydive Spaceland Clewiston|Airglades Airport|2IS|26.735|0.449864644274773|0.893096748304198|-81.051|-0.987827194419552|0.155555244094167|1090 Airglades Blvd.  / P.O. Box 787,  Clewiston, Florida,  33440, United States|800-533-6151|rick@skydivefl.com|http://www.skydivefl.com
462|Ripcord Skydivers|Gatton||||||||2 Curtin Road,  GLENORE GROVE   QLD, Queensland,  4342, Australia|+61 7 3399 3552 or DZ +61 7 5466 5521|info@ripcord-skydivers.com.au|http://www.ripcord-skydivers.com.au
463|Acellerated Frefall of Iowa|Boone Municipal Airport|KBNW|42.05|0.669778867691701|0.742560615972611|-93.848|-0.997745596657839|-0.0671097932487737|Boone Municipal Airport,  Boone, Iowa, Iowa,  50036, United States|515-268-0403||
464|A.S.D.Alimarche-Skydive Fano|Fano||||||||Via Mattei n.50,  FANO,  61032, Italy|+393357033318|info@skydivefano.eu|http://www.skydivefano.eu
465|Air Capital Drop Zone|Cook Airfield|K50|37.564|0.609647233231582|0.792672852451172|-97.172|-0.992175832216058|-0.124848379910887|7015 S 143rd East,  Wichita, Kansas,  67037, United States|316-776-1700|aircapitaldropzone@yahoo.com|http://www.aircapitaldropzone.com
466|n/a|n/a|6J2|33.196|0.547504804988887|0.836802538544238|-80.508|-0.986308636916242|0.164909892803386|n/a,  n/a, South Carolina, United States|closed@stgeorge.com|closed@stgeorge.com|
467|Skydive Kiel|Kiel-Holtenau|EDHK|54.38|0.812897512264609|0.582406760395181|10.145|0.1761398989144|0.98436514363849|Boelckestraße 100,  Kiel,  24159, Germany|+49 431 321061|info@luftsport-kiel.de|http://www.skydive-kiel.de
468|Paraclub Agenais|||||||||Aerodrome Agen La Garenne,  Le Passage, Agen,  47520, France|05.53.68.23.00|parachutisme47@free.fr|http://www.agen-parachutisme.com
469|KM 7|airstrip amigos de la naturaleza|SLET|-17.842|-0.306393170066613|0.951905050588835|-63.235|-0.892861077314264|0.450332206950837|Km 7 antigua carretera a Cochabamba,  Santa Cruz de la Sierra, Bolivia|591 773-08039|flareless@hotmail.com|http://NO.WEBSITE.AT.THE.MOMENT
470|École de parachutime de Victoriaville|||||||||406, cemin de l'aéroport,  Victoriaville, Quebec,  G6P 6R9, Canada|1-888-JE-SAUTE ou (819)752-4297|paravic@ivic.qc.ca|http://www.parachutisme-victo.qc.ca
471|Skydive Southwest Florida|Shell Creek|F13|26.969|0.453508352390464|0.891252026259737|-81.916|-0.990062966160683|0.140624759687295|36880 Washington Loop Road,  Punta Gorda, Florida,  33982, United States|1-863-675-8470 / 1-888-447-JUMP|info@skydiveswflorida.com|http://www.skydiveswflorida.com
472|Club Escuela de Paracaidismo Pergamino|||||||||Ruta Nacional 8 Km 232.5,  Pergamino   B.A.,  2700, Argentina|++54-2477-434361|tandem@argentina.com|http://www.fly4fun.com.ar
473|colibri skydive|Thalmässing Waizenhofen|EDPW|49.065|0.755453369763632|0.655202416137771|11.207|0.194354196051005|0.980931417825613|Flugplatz Waizenhofen,  Thalmässing,  91177, Germany|+49 9173 79 477 1|info@freifallen.de|http://www.freifallen.de
474|Fly Factory Freefly|||||||||Boituva - SP,  Boituva, Brazil|(11) 8151-1800|flyfactory@flyfactory.com.br|http://www.flyfactory.com.br
475|CEP Alsace / Strasbourg|||||||||Aérodrome du polygone,  Strasbourg,  67100, France|+33 (0) 3 88 84 48 48|infos@alsace-para.net|http://alsace-para.com
476|RAFSPA - Weston on the Green|JSPC RAF||51.879|0.786708813649332|0.617324260438921|-1.222|-0.0213263065540413|0.999772568461829|RAF Weston-on-the-Green,  Weston on the Green,  OX25 3TQ, United Kingdom|01869 343 343|skydiveweston@aol.com|http://www.rafspa.com
477|Skydive Moab|Moab Airport, Canyonlands Field|KCNY|38.755|0.625991527560709|0.779829857996096|-109.755|-0.941146522876042|-0.337998849818066|Hwy 191 North,  Moab, Utah,  84532, United States|435 259 JUMP or 435 260 8383|info@skydivemoab.com|http://www.skydivemoab.com
478|The Freefall University|Ocana South Madrid|Ocan|||||||Ocana South Madrid,  Soutern Madrid, Spain|+35619257023|dropzone@freefaluniversity.co.uk|http://www.freefalluniversity.com
479|FSC Calw|||||||||Postfach 11 12,  Althengstett,  75379, Germany|0049-171/5468650|fsccalw@gmx.de|http://www.fallfree.de/
480|Army Parachuting Club/ Sõjaväe Langevarjuklubi|Nurmsi|EENI|58.855|0.855861136219931|0.51720568008127|25.74|0.434288049289805|0.900774050605398|Muru talu, Prandi küla, Koigi,  Järvamaa,  72506, Estonia|+37253310533|kliking@hotmail.com|http://www.slk.ee
481|West Jump|||||||||Lufthavnsvej 12. Vinkel 7840 Højslev,  Skive, Denmark|westjump@westjump.dk|westjump@westjump.dk|http://westjump.dk
482|Skydive Westernport (Commando Skydivers)|Tooradin airfield||-38.214|-0.618600397957898|0.785705764040414|145.423|0.567513271194115|-0.823364249295872|3260 South Gippsland Highway,  Tooradin, Vic, Victoria, Australia|1300 555 956 (within Victoria only)|bookings@commandoskydivers.com.au|http://www.commandoskydivers.com.au
483|Centre Europeen De Chute Libre|||||||||Aérodrome - F03120,  Lapalisse, France|+33 (0)4 70 99 18 03|info@lapalisse-aero.com|http://www.lapalisse.com
484|Seven Hills Skydivers of Madison, WI|Mathaire Field Airport|WI97|43.26|0.685310104605784|0.728251371797685|-89.067|-0.999867419873119|0.0162832022732683|PO Box 8261,  Madison, Wisconsin,  53708, United States|608-244-5252|mail@sevenhillsskydivers.org|http://www.sevenhillsskydivers.org
485|Grand Bend Sport Parachuting Center|Grand Bend||43.287|0.685653208874954|0.727928346171159|-81.721|-0.989578631914244|0.14399351116885|P.O. Box 777,  Grand Bend, Ontario,  N0M 1T0, Canada|1-800-363-JUMP or (519) 238-8610|skydive@hay.net|http://www.skydivegrandbend.com/
486|Skydive Tirol|||||||||Radfeld 1,  Radfeld/Tirol,  6250, Austria|+43 664 3003634|info@skydive-tirol.com|http://www.skydive-tirol.com
487|Skydive Hawaii|Dillingham Airfield|PHDH|21.579|0.367783747085352|0.929911348129411|-158.181|-0.371675712685516|-0.928362625593962|68-760 Farington Hwy,  Waialua, Hawaii,  96791, United States|808-637-9700||http://hawaiiskydiving.com
488|Skydive El Sol Los Cabos Old|Cabo San Lucas International Airport||23.6|0.400349032556895|0.91636272956224|109.42|0.943106654377575|-0.332490358459816|Cabo San Lucas Airport,  Cabo San Lucas, Mexico|011 52 1 624 129 7173|info@skydiveelsol.com|http://www.paracaidismoelsol.com;http://www.skydiveelsol.com
489|Centro International Aeroclub Varadero Cuba|||||||||via blanca varadero,  varadero, Cuba|667260   /  610660|comercial@recreacion.var.cyt.cu|
490|Bodoe Fallskjermklubb|||||||||Rishaugveien 2,  Bodoe,  8000, Norway|+47 75 50 87 33|bofsk@online.no|http://www.salten.nu/bofsk
491|Scuola Paracadutismo A.S:|Aviosuperfice||42.0|0.669130606358858|0.743144825477394|12.0|0.207911690817759|0.978147600733806|DZ,  Terni,  05100, Italy|+39 3483343368|claudiov@jumpy.it|
492|Umea Skydiving Club|||||||||Umea Airport,  Umea, Sweden|info@ufk.nu|info@ufk.nu|http://www.ufk.nu
493|Fallschirmsportzentrum Hassfurt||EDQT|||||||Flugplatzstr.,  Hassfurt,  97433, Germany|hajo@base-jump.de|hajo@base-jump.de|http://www.fsz-hassfurt.de
494|Newcastle Sport Parachute Club (Elderslie)|||||||||Moores Lane,  Elderslie (via Branxton), NSW, New South Wales,  2335, Australia|+612 4938 1040|jennisongw@bigpond.com|http://www.skydivenewcastle.com
495|Skydive Algarve|Aerodromo Municipal de Portimão|LPPM|37.149|0.603889869888413|0.797067766909537|-8.582|-0.149224709091257|0.988803310166703|Aerodromo Municipal de Portimão,  Portimão,  8500, Portugal|+351914266832|meier@skydive-algarve.de|http://www.skydivealgarve.pt
496|SA Skydiving / Murray Bridge|Rollo's Airfield||||||||89e Goodwood Road,  Goodwood, South Australia,  5034, Australia|08 8272 7888|skydive@skydiving.com.au|http://www.skydiving.com.au
497|Skydive El Paso|Dona Ana County Airport at Santa Teresa|5T6|31.881|0.528156775999246|0.849146877734401|-106.705|-0.957797414262171|-0.287444104536342|8000 Airport Rd.,  Santa Teresa, New Mexico,  88008, United States|505-589-4506|bobsdz@aol.com|http://www.skydive-elpaso.com
498|Skydive Cancun/ Skydive Playa|Playa del Carmen||||||||PLaza Marina # 32,  Playa del Carmen,  77710, Mexico|52 (984)8730192|info@skydivecancun.com|http://www.skydive.com.mx
499|Marijampole Dropzone|||||||||“Sasnavos” aerodromas, Sasnavos seniûnija, Marijampolës savivalda, LT 4520.,  Sasnava,  LT 4520, Lithuania|+370 687 32143|r.vosylius@mari.omnitel.net|http://www.marizone.lt/
500|Skydive Stadtlohn|Flugplatz Stadtlohn-Vreden||51.997|0.787978516567082|0.615702734628279|6.846|0.11920113386487|0.992870127300308|Wenningfeld 41,  Stadtlohn,  48703, Germany|+49 2563 209483|info@skydive-stadlohn.de|http://www.skydive-stadtlohn.de
501|Skydive Resende|Resende||-22.483|-0.382409294948972|0.923993036303104|-44.467|-0.700498345298763|0.713654025585013|End: Estrada do Aeroporto - Hangar 4 - Aeroporto de Resende,  Resende,  27.522-160, Brazil|Tel/Fax - 5524-3354-7352 / 5524-3355-815|skydive@skydiveresende.com.br|http://www.skydiveresende.com.br
502|Cyprus Combined Services Parachute Center|||||||||Dhekelia,  Larnaca, Cyprus|info@skydiving-cyprus.com|info@skydiving-cyprus.com|http://www.skydiving-cyprus.com
503|CHIÑIHUE|Los Cuatro Diablos|SCME|-33.678|-0.554524939103704|0.832167105761837|-71.11|-0.946141878672075|0.323752290220279|Autopista del Sol km. 51 Paico/Chiñihue + 7km camino antiguo a Melipilla,  Santiago, Chile|+56.9.9129.5519|info@skydiveandes.cl|http://www.ParacaidismoAndes.cl
504|Paracadutistica|||||||||Areoporto Villanova d'Albenga,  Albenga,  17031, Italy|+39 3470645360|bettialessandro@betti.191.it|http://www.paracadutistica.it
505|Skydive Yanis Royan|Aerodrome de Medis Royan||||||||Voie Joseph de Lelee,  Medis,  17600, France|0032 494 23 94 32|info@valscherm.com|http://www.valscherm.com
506|Aerosports Italia|||||||||P.zza Mazzini, 36,  Rimini, Italy|skyandsea@libero.it|skyandsea@libero.it|http://www.scuoladiparacadutismo.it
507|Skydive San Marino|||||||||Torraccia,  San Marino Repubblic, Italy|paolo@paracadutismo.sm|paolo@paracadutismo.sm|http://www.paracadutismo.sm
508|Skydive Rerik|||||||||Am Flugplatz 01,  Zweedorf,  18230, Germany|+49 38294 15455|info@fscluebeck.de|http://www.skydive-rerik.de
